MQRCCF_ACTION_VALUE_ERROR;3091;0C13;RC3091;Action value not valid.;The value specified for Action is not valid. There is only one valid value.;Specify MQACT_FORCE_REMOVE as the value of the Action parameter.;;
MQRCCF_INDOUBT_VALUE_ERROR;3053;0BED;RC3053;In-doubt value not valid.;The value specified for InDoubt is not valid.;Specify a valid value.;;
MQRCCF_INVALID_DESTINATION;3317;0CF5;RC3317;The Subscription or Topic object used in a Change, Copy, Create or Delete PCF command is invalid.;Investigate and correct the required parameters for the specific command you are using. For more details, see Programmable Commands and Formats.;;
MQRCCF_LIKE_OBJECT_WRONG_TYPE;4003;0FA3;RC4003;New and existing objects have different subtype.;An attempt was made to create an object based on the definition of an existing object, but the new and existing objects had different subtypes.;Ensure that the new object has the same subtype as the one on which it is based.;;
MQRCCF_LISTENER_CONFLICT;3232;0CA0;RC3232;Address conflict for listener.;A listener was already active for a port and IP address combination that conflicted with the Port and IPAddress values specified by a Start Channel Listener or Stop Channel Listener command. The Port and IPAddress value combination specified must match a combination for which the listener is active. It cannot be a superset or a subset of that combination.;Reissue the command with correct values, if required.;;
MQRCCF_LISTENER_NOT_STARTED;4020;0FB4;RC4020;Listener not started.;The listener program could not be started. Either the communications subsystem has not been started, or the number of current channels using the communications subsystem is the maximum allowed, or there are too many jobs waiting in the queue.;Ensure the communications subsystem is started or retry the operation later. Increase the number of current channels allowed, if appropriate.;;
MQRCCF_LISTENER_RUNNING;3249;0CB1;RC3249;Listener is running.;An attempt was made to perform an operation on a listener, but it is currently active.;Stop the listener if required.;;
MQRCCF_LISTENER_STARTED;3233;0CA1;RC3233;Listener is started.;An attempt was made to start a listener, but it is already active for the requested TransportType, InboundDisposition, Port, and IPAddress values. The requested parameter values may be returned in the message, if applicable (with parameter identifiers MQIACH_XMIT_PROTOCOL_TYPE, MQIACH_INBOUND_DISP, MQIACH_PORT_NUMBER, MQCACH_IP_ADDRESS).;;;
MQRCCF_LISTENER_STILL_ACTIVE;3268;0CC4;RC3268;Listener still active.;An attempt mas made to stop a listener, but it failed and the listener is still active. For example, the the listener may still have active channels.;Wait for the active connections to the listener to complete before retrying the request.;;
MQRCCF_LISTENER_STOPPED;3234;0CA2;RC3234;Listener is stopped.;An attempt was made to stop a listener, but it is not active or already stopping for the requested TransportType, InboundDisposition, Port, and IPAddress values. The requested parameter values may be returned in the message, if applicable (with parameter identifiers MQIACH_XMIT_PROTOCOL_TYPE, MQIACH_INBOUND_DISP, MQIACH_PORT_NUMBER, MQCACH_IP_ADDRESS).;;;
MQRCCF_LOG_TYPE_ERROR;3175;0C67;RC3175;Log type not valid.;The log type value specified was not valid.;Specify a valid log type value.;;
MQRCCF_LONG_RETRY_ERROR;3041;0BE1;RC3041;Long retry count not valid.;The long retry count value specified was not valid.;Specify a valid long retry count value.;;
MQRCCF_LONG_RETRY_WRONG_TYPE;4057;0FD9;RC4057;Long retry parameter not allowed for this channel type.;The LongRetryCount parameter is only allowed for sender or server channel types.;Remove the parameter.;;
MQRCCF_LONG_TIMER_ERROR;3042;0BE2;RC3042;Long timer not valid.;The long timer (long retry wait interval) value specified was not valid.;Specify a valid long timer value.;;
MQRCCF_LONG_TIMER_WRONG_TYPE;4058;0FDA;RC4058;Long timer parameter not allowed for this channel type.;The LongRetryInterval parameter is only allowed for sender or server channel types.;Remove the parameter.;;
MQRCCF_LSTR_STATUS_NOT_FOUND;3250;0CB2;RC3250;Listener status not found.;For Inquire Listener Status, no listener status is available for the specified listener. This may indicate that the listener has not been used.;None, unless this is unexpected, in which case consult your systems administrator.;;
MQRCCF_MAX_INSTANCES_ERROR;3306;0CEA;RC3306;An invalid value was given for the maximum number of simultaneous instances of a server-connection channel (MaxInstances) for the channel definition.;See Programmable Commands and Formats for more information and correct the PCF application.;;
MQRCCF_MAX_INSTS_PER_CLNT_ERR;3307;0CEB;RC3307;An invalid value was given for the MaxInstancesPerClient property.;See Programmable Command Formats for range of values and correct the application.;;
MQRCCF_MAX_MSG_LENGTH_ERROR;3044;0BE4;RC3044;Maximum message length not valid.;The maximum message length value specified was not valid.;Specify a valid maximum message length.;;
MQRCCF_MCA_NAME_ERROR;4047;0FCF;RC4047;Message channel agent name error.;The MCAName value contained characters that are not allowed for program names on the platform in question.;Specify a valid name.;;
MQRCCF_MCA_NAME_WRONG_TYPE;4053;0FD5;RC4053;Message channel agent name not allowed for this channel type.;The MCAName parameter is only allowed for sender, server or requester channel types.;Remove the parameter.;;
MQRCCF_MCA_TYPE_ERROR;3063;0BF7;RC3063;Message channel agent type not valid.;The MCAType value specified was not valid.;Specify a valid value.;;
MQRCCF_MD_FORMAT_ERROR;3023;0BCF;RC3023;Format not valid.;The MQMD Format field value was not MQFMT_ADMIN.;Specify the valid format.;;
MQRCCF_MISSING_CONN_NAME;4061;0FDD;RC4061;Connection name parameter required but missing.;The ConnectionName parameter is required for sender or requester channel types, but is not present.;Add the parameter.;;
MQRCCF_MODE_VALUE_ERROR;3029;0BD5;RC3029;Mode value not valid.;The Mode value was not valid.;Specify a valid mode value.;;
MQRCCF_MQCONN_FAILED;4026;0FBA;RC4026;MQCONN call failed.;Check whether the queue manager is active.;;
MQRCCF_MQGET_FAILED;4028;0FBC;RC4028;MQGET call failed.;Check whether the queue manager is active, and the queues involved are correctly set up, and enabled for MQGET.;;
MQRCCF_MQINQ_FAILED;4036;0FC4;RC4036;MQINQ call failed.;Check whether the queue manager is active.;;
MQRCCF_MQOPEN_FAILED;4027;0FBB;RC4027;MQOPEN call failed.;Check whether the queue manager is active, and the queues involved are correctly set up.;;
MQRCCF_MQPUT_FAILED;4029;0FBD;RC4029;MQPUT call failed.;Check whether the queue manager is active, and the queues involved are correctly set up, and not inhibited for puts.;;
MQRCCF_MQSET_FAILED;4063;0FDF;RC4063;MQSET call failed.;Check whether the queue manager is active.;;
MQRCCF_MR_COUNT_ERROR;4069;0FE5;RC4069;Message retry count not valid.;The MsgRetryCount value was not valid.;Specify a value in the range 0-999 999 999.;;
MQRCCF_MR_COUNT_WRONG_TYPE;4070;0FE6;RC4070;Message-retry count parameter not allowed for this channel type.;The MsgRetryCount parameter is allowed only for receiver and requester channels.;Remove the parameter.;;
MQRCCF_MR_EXIT_NAME_ERROR;4071;0FE7;RC4071;Channel message-retry exit name error.;The MsgRetryExit value contained characters that are not allowed for program names on the platform in question.;Specify a valid name.;;
MQRCCF_MR_EXIT_NAME_WRONG_TYPE;4072;0FE8;RC4072;Message-retry exit parameter not allowed for this channel type.;The MsgRetryExit parameter is allowed only for receiver and requester channels.;Remove the parameter.;;
MQRCCF_MR_INTERVAL_ERROR;4073;0FE9;RC4073;Message retry interval not valid.;The MsgRetryInterval value was not valid.;Specify a value in the range 0-999 999 999.;;
MQRCCF_MR_INTERVAL_WRONG_TYPE;4074;0FEA;RC4074;Message-retry interval parameter not allowed for this channel type.;The MsgRetryInterval parameter is allowed only for receiver and requester channels.;Remove the parameter.;;
MQRCCF_MSG_EXIT_NAME_ERROR;4050;0FD2;RC4050;Channel message exit name error.;The MsgExit value contained characters that are not allowed for program names on the platform in question.;Specify a valid name.;;
MQRCCF_MSG_LENGTH_ERROR;3016;0BC8;RC3016;Message length not valid.;The message data length was inconsistent with the length implied by the parameters in the message, or a positional parameter was out of sequence.;Specify a valid message length, and check that positional parameters are in the correct sequence.;;
MQRCCF_MSG_SEQ_NUMBER_ERROR;3030;0BD6;RC3030;Message sequence number not valid.;The message sequence number parameter value was not valid.;Specify a valid message sequence number.;;
MQRCCF_MSG_TRUNCATED;3048;0BE8;RC3048;Message truncated.;The command server received a message that is larger than its maximum valid message size.;Check the message contents are correct.;;
MQRCCF_NAMELIST_ERROR;3215;0C8F;RC3215;Namelist is empty or wrong type.;A namelist used to specify a list of clusters has no names in it or does not have type MQNT_CLUSTER or MQNT_NONE.;Reissue the command specifying a namelist that is not empty and has a suitable type.;;
MQRCCF_NETBIOS_NAME_ERROR;3093;0C15;RC3093;NetBIOS listener name not defined.;The NetBIOS listener name is not defined.;Add a local name to the configuration file and retry the operation.;;
MQRCCF_NET_PRIORITY_ERROR;4088;0FF8;RC4088;Network priority value is not valid.;Specify a valid value.;;
MQRCCF_NET_PRIORITY_WRONG_TYPE;4089;0FF9;RC4089;Network priority parameter not allowed for this channel type.;The NetworkPriority parameter is allowed for sender and server channels only.;Remove the parameter.;;
MQRCCF_NONE_FOUND;3200;0C80;RC3200;No items found matching request criteria.;An Inquire command found no items that matched the specified name and satisfied any other criteria requested.;;;
MQRCCF_NOT_AUTHORIZED;3081;0C09;RC3081;Subscriber has insufficient authority.;To receive publications a subscriber application needs both browse authority for the stream queue that it is subscribing to, and put authority for the queue that publications are to be sent to. Subscriptions are rejected if the subscriber does not have both authorities. In addition to having browse authority for the stream queue, a subscriber would also require altusr authority for the stream queue to subscribe to certain topics that the broker itself publishes information on. These topics start with the MQ/SA/ prefix.;Ensure that the subscriber has the necessary authorities and reissue the request. The problem might occur because the subscriber’s user ID is not known to the broker. This can be identified if a further error reason code of MQRC_UNKNOWN_ENTITY is returned within the error response message.;;
MQRCCF_NOT_REGISTERED;3073;0C01;RC3073;Subscriber or publisher is not registered.;A Deregister command has been issued to remove registrations for a topic, or topics, for which the publisher or subscriber is not registered. If multiple topics were specified on the command, it fails with a completion code of MQCC_WARNING if the publisher or subscriber was registered for some, but not all, of the topics specified. This error code is also returned to a subscriber issuing a Request Update command for a topic for which he does not have a subscription.;Investigate why the publisher or subscriber is not registered. In the case of a subscriber, the subscriptions might have expired, or been removed automatically by the broker if the subscriber is no longer authorized.;;
